title,company,location,description,url,source
"Desenvolvedor Full Stack Jr","GDASH","Belo Horizonte, Minas Gerais, Brazil","Candidate-se rapidamente pelo email: vaga-331136@vagas.abler.in

Nível: Júnior

Cursos de: Análise e Desenvolvimento de Sistemas,Ciência da Computação,Engenharia de Software,Sistemas de Informação

Escolaridade: Graduação - Análise e Desenvolvimento de Sistemas,Ciência da Computação,Engenharia de Software,Sistemas de Informação - Cursando

Tipo de contrato: PJ

Jornada de trabalho: Horário administrativo

Disponibilidade para home-office

Benefícios: Gympass, Cartão Swile, Telemedicina

Responsabilidades Da Posição

Na GDASH, você será parte essencial da construção e evolução de soluções tecnológicas voltadas para o mercado de energia solar. Atuando como desenvolvedor(a) full stack, seu papel será integrar o front-end e o back-end de forma eficiente, garantindo uma experiência fluida para os usuários e escalabilidade para o produto.

Requisitos Obrigatórios Para a Posição


Experiência em JavaScript e TypeScript;
Experiência em ReactJS (frontend);
Experiência em Node.js (backend);
Experiência com HTML e CSS;
Versionamento de código com Git/GitHub;
Fundamentos sólidos de programação e Clean Code;
Perfil autodidata, colaborativo e com boa comunicação.


Sobre a Empresa

Somos uma empresa de tecnologia especializada em gerenciamento inteligente de ativos de energia. Nossa missão é transformar o setor de energia por meio de inovação, dados e automação.

Acreditamos Que Grandes Resultados São Construídos Com


🤝 Colaboração
🔥 Paixão pelo que fazemos
🧠 Pensamento crítico
🌍 Busca constante por impacto
🤝 Confiança mútua entre pessoas e times


﻿

Se você compartilha desses valores, seu lugar pode ser com a gente!","https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-jr-at-gdash-4334191295?position=9&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=Cfw2Z7FtdOdRhBYJiETEsQ%3D%3D","linkedin"
"Desenvolvedor Full Stack Jr","Orsegups Participações S/A","São José, Santa Catarina, Brazil","DESCRIÇÃO

Você é apaixonado por tecnologia e está em busca de uma oportunidade para aprender e crescer em sua carreira? Se você tem uma energia contagiante e está pronto para enfrentar novos desafios, esta é a sua chance!

Descrição Das Atividades

Aprendizado Contínuo: Demonstre curiosidade e vontade de se desenvolver constantemente no campo do software.

Qualidade e Consistência: Siga diretrizes e processos estabelecidos para garantir a excelência no trabalho.

Desenvolvimento em Java: Trabalhe com Java, suas bibliotecas e frameworks.

Programação Orientada a Objetos: Desenvolva e implemente soluções utilizando conceitos de OOP e programação multi-thread.

Banco de Dados: Utilize conhecimentos em MySQL para escrever consultas SQL eficazes.

Versionamento de Código: Familiarize-se com Git para gerenciar alterações e colaborar com a equipe.

Testes e Qualidade: Escreva testes unitários e aplique boas práticas de teste e depuração.

Segurança da Informação: Implemente medidas básicas de segurança e entenda conceitos fundamentais relacionados.

Arquitetura de Sistemas: Aprenda e aplique princípios de arquitetura para projetar soluções escaláveis.

Colaboração Interdisciplinar: Trabalhe de forma colaborativa com equipes de design, UX e gerenciamento de projetos.

Adaptação a Novas Tecnologias: Esteja disposto a aprender e aplicar novas tecnologias para resolver desafios técnicos.

Solução Criativa de Problemas: Enfrente desafios de desenvolvimento com soluções inovadoras.

Requisitos Comportamentais e Habilidades

Capacidade de aprender e lidar com pressão de maneira construtiva.

Proatividade e entusiasmo para identificar e resolver problemas.

Habilidade para trabalhar em equipe e colaborar com diferentes áreas.

Experiencia como desenvolvedor comprovada

Detalhes Do Colaborador

Formação Exigida: Cursando Ensino Superior em áreas relacionadas.

Escala: 8 horas diárias.

Se você está pronto para iniciar sua jornada na área de desenvolvimento e deseja fazer a diferença, queremos conhecer você! Venha se juntar a nós e comece uma carreira empolgante e cheia de oportunidades.


Local de trabalho: São José, SC
Regime de contratação de tipo: Prestador de Serviços (PJ)
Jornada: Período Integral
Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor
Nível hierárquico: Especialista


REQUISITOS

Escolaridade Mínima: Ensino Superior

VALORIZADO

Tempo de experiência: Entre 1 e 3 anos

HABILIDADES


Java
Bitbucket
jira
Jenkins
Lambda
JavaScript (React, Angular, Vue)
Git
MySQL
Java (backend)
S3
AWS","https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-jr-at-orsegups-participa%C3%A7%C3%B5es-s-a-4311177388?position=10&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=9RvQDlh8cp7iEaRLPbX8Aw%3D%3D","linkedin"
"Desenvolvedor(a) Full Stack","NewSun Energy Group","Brazil","Sobre a NewSun Energy

A NewSun Energy Brazil S.A. é uma empresa de projetos, engenharia, operação e administração de usinas de energia renovável, atuando com foco em Geração Distribuída (GD) e tecnologia aplicada à sustentabilidade.

Somos uma empresa 4D que acelera a transição energética do país por meio de:


Digitalização
Descarbonização
Descentralização
Desburocratização


Na NewSun, tecnologia é um pilar estratégico — e nosso time de desenvolvimento é responsável por criar soluções digitais que conectam eficiência operacional, automação e impacto ambiental positivo.

Sobre a posição

Buscamos Desenvolvedores(as) Full Stack experientes em TypeScript para integrar nosso time de tecnologia, atuando no desenvolvimento, evolução e manutenção de aplicações modernas, escaláveis e orientadas a produto.

A posição envolve desde o desenvolvimento de APIs e sistemas distribuídos até interfaces front-end ricas e dinâmicas, com foco em performance, usabilidade e integração com serviços em nuvem.

O(a) profissional será parte fundamental na construção de uma plataforma digital de energia limpa, contribuindo para o crescimento sustentável e tecnológico da NewSun.

Principais Responsabilidades


Desenvolver aplicações Full Stack com foco em escalabilidade, performance e qualidade de código.
Projetar, construir e manter APIs e microsserviços em Node.js / Fastify.
Implementar interfaces modernas com React, Next.js, Tailwind e React Query.
Trabalhar com bancos de dados relacionais (PostgreSQL, MySQL) utilizando ORMs como Prisma.
Desenvolver automações, sistemas de filas e processamentos assíncronos.
Integrar aplicações com serviços externos, APIs REST e ambientes em cloud (AWS, R2, etc.).
Participar ativamente das decisões de arquitetura e contribuir com boas práticas de engenharia de software.
Garantir qualidade, versionamento e integração contínua com GitHub Actions.
Colaborar com times de produto e design, alinhando entregas à visão técnica e de experiência do usuário.


Requisitos Obrigatórios


Base sólida em JavaScript/TypeScript.
Experiência com Node.js e Fastify.
Vivência com React, Next.js ou frameworks SPA similares.
Conhecimento de bancos de dados relacionais (PostgreSQL, MySQL) e ORMs (Prisma, Sequelize ou similares).
Entendimento de APIs REST e JSON.
Familiaridade com Git e GitHub.
Conhecimento em TailwindCSS e controle de estado (Zustand ou Redux).


Diferenciais Desejáveis


Noções de padrões de arquitetura e boas práticas de design de software
Experiência com CI/CD (GitHub Actions).
Conhecimento de Clean Architecture, SOLID, DDD ou Event-Driven Architecture.
Noções de UX, componentização e design system.
Experiência com mensageria (Redis com BullMQ, RabbitMQ).


Stack Tecnológico NewSun


Linguagens: TypeScript, JavaScript
Backend: Node.js, Fastify
Frontend: React, Next.js, React Query, Tailwind, Zustand/Redux
Banco de Dados: PostgreSQL (+ Prisma), Redis, ClickHouse (opcional)
Mensageria: Redis com BullMQ, RabbitMQ
Infraestrutura: Docker, Docker Compose, AWS S3/R2, GitHub Actions
Ferramentas: Git, pnpm, Turborepo


Perfil Ideal


Mentalidade de produto e eficiência.
Curiosidade técnica e busca constante por inovação.
Comprometimento com qualidade, prazo e colaboração em equipe.
Visão de propósito, acreditando na tecnologia como meio para um mundo mais limpo e sustentável.


Regime: PJ

Modelo de trabalho: Remoto

Reporta-se a : Head de Tecnologia

Por que fazer parte da NewSun?

Aqui, tecnologia e sustentabilidade caminham juntas.

Cada linha de código gera impacto real — otimizando energia, reduzindo emissões e ampliando o acesso à inovação verde.

Se você quer desenvolver sistemas que fazem diferença e participar de um dos ecossistemas mais promissores do setor de energia limpa, a NewSun é o seu lugar.","https://br.linkedin.com/jobs/view/desenvolvedor-a-full-stack-at-newsun-energy-group-4324430916?position=11&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=MH7rIiO0MeaZpZMYRvLSRw%3D%3D","linkedin"
"Pessoa Desenvolvedora Full Stack (G1, Globo.com, Gshow, Globoplay, GE, Cartola)","Globo","Greater Rio de Janeiro","Descrição da vaga

A Globo é feita de gente que quer fazer diferente, fazer junto, fazer o futuro. Gente espalhada por todo o país (e mundo!) trabalhando com conteúdo, notícias, negócios, tecnologia e brasilidade de sobra. Canais na TV aberta e por assinatura, produtos digitais como globoplay, Cartola, g1, ge, gshow e outros serviços estão reunidos no mesmo lugar, na mesma globo. Novos modelos de negócios digitais estão sendo pensados e desenvolvidos, buscando nos aproximar cada vez mais do usuário e dos seus desejos. As oportunidades de novos negócios também trazem a chance e o desafio de construirmos novos times data-driven e que coloquem o consumidor no centro das nossas decisões.

Criamos ambientes onde todas as pessoas são incluídas, acolhidas e valorizadas. Nos empenhamos em ser uma Globo cada vez mais diversa, em representatividade e pensamento, aprendendo uns com os outros e estimulando a criatividade e inovação.

O Hub Digital faz parte da nossa área de Estratégia e Tecnologia, tendo papel de destaque na nossa transformação em uma empresa media tech e D2C. Aqui cuidamos da gestão de dados e do desenvolvimento dos nossos produtos digitais como Globoplay, Globo.com, família G (G1, Ge, Gshow) e Cartola, visando a melhor experiência de consumo, interação e relacionamento com os nossos usuários.

Trabalhamos com uma variedade de tecnologias e linguagens para atingir nossos objetivos, além de estabelecermos uma relação contínua e crescente de compartilhamento de soluções com a comunidade de tecnologia!

﻿A inscrição em nosso banco de talentos não garante a contratação, pois ela dependerá da disponibilidade de vagas e avaliação de currículos e requisitos de cada uma das oportunidades.

Responsabilidades e atribuições

Como será seu dia a dia:


Escrever código limpo, de fácil manutenção, utilizando as melhores práticas de desenvolvimento de software;
Procurar sempre criar para os produtos Globo a melhor experiência de uso para o usuário final, trabalhando de perto com os especialistas em UX;
Atuar como um team-player, comprometendo-se com os objetivos do time e trabalhando em harmonia com todos;
Estar sempre crescendo e se desenvolvendo tecnicamente e profissionalmente;
Participar de times geograficamente distribuídos.



Requisitos e qualificações

Do que você precisa:


Ter habilidades em algoritmos e estruturas de dados;
Conhecimento em engenharia de software, como princípios, boas práticas e padrões de arquitetura;
Experiência com desenvolvimento de Aplicações Escaláveis;
Vivência com algumas linguagens de programação, como: JavaScript, React, Angular, Vue, Redux, JS Vanilla, Node, Python, Golang, Java, Ruby, Elixir, Scala, Clojure, C/C++, C#, etc.;
Prática com as ferramentas de versionamento (como GIT, SVN, etc.);
Experiência em escrever testes;
Conhecimento em bancos de dados MySQL, SQL, MongoDB, Oracle, etc.);
Vivência com metodologias ágeis.



﻿Conhecimentos que te destacam:


Experiência com Cloud, como AWS e Google Cloud Platform.



Informações adicionais

Por que vir para Globo:

Vem e vamos criar histórias e tecnologias juntos.

Na Globo, o encontro de histórias com tecnologia move um time diverso e apaixonado por inovação.

A gente tem a chance de aproximar os brasileiros, criando novas formas de se conectar com eles.

Aqui, cada um faz a transformação acontecer.

Nossos processos seletivos estão acontecendo de forma 100% remota e nós encorajamos inscrições de qualquer lugar do Brasil e do mundo. #vempraglobo

Seguindo o compromisso de contribuir para um ambiente seguro para nossas pessoas, informamos que ter o esquema completo vacinação contra a Covid-19 é uma condição obrigatória para o trabalho na Globo, presencial ou a distância, e que o comprovante deverá ser apresentado como pré-requisito para

a contratação.

Quer saber mais sobre como é trabalhar na Globo? Vem acompanhar nosso dia a dia, desafios e conquistas nas nossas redes:

https://www.linkedin.com/company/globo

https://www.instagram.com/vempraglobo

https://www.youtube.com/c/VemPraGlobo/

Os seus dados pessoais serão utilizados para fins de seleção de candidatos para preenchimento das vagas abertas na Globo. Os dados pessoais coletados durante o processo seletivo dos candidatos que não forem admitidos neste momento poderão ser mantidos nos bancos de dados para consideração em futuros processos seletivos. Todos os dados coletados serão tratados segundo rígidos padrões de segurança da informação e em total respeito às leis de privacidade aplicáveis, incluindo a Lei 13.709/18, e nos termos de nossa política de privacidade, disponível no link: https://vempraglobo.g.globo/files/politica_de_privacidade.pdf

Ao prosseguir você está ciente e de acordo para realização de sua candidatura nestes termos.

✨ Muito prazer, somos a Globo ✨

A Globo é feita de gente que quer fazer diferente, fazer junto, fazer o futuro. Gente espalhada por todo o país (e mundo!) trabalhando com conteúdo, notícias, negócios, tecnologia, tudo isso com brasilidade e talento de sobra.

Canais na TV aberta e por assinatura, produtos digitais como Globoplay, Cartola, G1, Ge, Gshow e outros serviços estão reunidos no mesmo lugar.

Na Globo, o encontro de histórias com tecnologia move um time diverso e apaixonado por inovação.

A gente tem a chance de aproximar os brasileiros, criando novas formas de se conectar com eles.

Aqui, cada um faz a transformação acontecer.

Quer fazer parte dessa transformação também?

#VemPraGlobo ;)","https://br.linkedin.com/jobs/view/pessoa-desenvolvedora-full-stack-g1-globo-com-gshow-globoplay-ge-cartola-at-globo-4090958696?position=12&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=qn1hkZsMmUYi%2BbaQ82qEQw%3D%3D","linkedin"
"Desenvolvedor full stack junior","abler Vagas","Bauru, São Paulo, Brazil","Candidate-se rapidamente pelo email: vaga-331969@vagas.abler.in

Nível: Júnior

Cursos de: Análise e desenvolvimento de sistemas,tecnologia da informação

Escolaridade: Graduação - Análise e desenvolvimento de sistemas,tecnologia da informação - Cursando

Tipo de contrato: PJ

Jornada de trabalho: Disponibilidade para atuar em horário comercial.

Responsabilidades Da Posição

As principais responsabilidades estão voltadas para:


Manutenção de websites voltada para o Front-End;
Trabalhar com HTML, CSS e JavaScript;
Apoiar a equipe e clientes em demandas diversas (suporte em e-mails, painéis, inserção de banners e ajustes visuais);
Garantir a qualidade visual e funcional dos projetos.


Requisitos Obrigatórios Para a Posição


Conhecimentos em HTML, CSS e JavaScript;
Experiência prévia em projetos ou manutenção de sites;
É importante que o (a) profissional tenha perfil voltado ao Front-End, pois a atuação será concentrada em interfaces visuais e manutenção de websites, com menor ênfase em back-end e banco de dados.


Sobre a Empresa

Agência de Marketing e Desenvolvimento de Sites.","https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-junior-at-abler-vagas-4332105081?position=13&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=2%2FOWbQqc%2FL2KkmLfa7E4%2Fg%3D%3D","linkedin"
"Desenvolvedor JR - Full Stack","abler Vagas","Bauru, São Paulo, Brazil","Candidate-se rapidamente pelo email: vaga-325270@vagas.abler.in

Nível: Júnior

Cursos de: Análise e desenvolvimento de sistemas,tecnologia da informação

Escolaridade: Graduação - Análise e desenvolvimento de sistemas,tecnologia da informação - Cursando

Tipo de contrato: PJ

Jornada de trabalho: Disponibilidade para atuar em horário comercial.

Responsabilidades Da Posição

As principais responsabilidades estão voltadas para:


Manutenção de websites voltada para o Front-End;
Trabalhar com HTML, CSS e JavaScript;
Apoiar a equipe e clientes em demandas diversas (suporte em e-mails, painéis, inserção de banners e ajustes visuais);
Garantir a qualidade visual e funcional dos projetos.


Requisitos Obrigatórios Para a Posição


Conhecimentos em HTML, CSS e JavaScript;
Experiência prévia em projetos ou manutenção de sites;
É importante que o (a) profissional tenha perfil voltado ao Front-End, pois a atuação será concentrada em interfaces visuais e manutenção de websites, com menor ênfase em back-end e banco de dados.


Sobre a Empresa

Agência de Marketing e Desenvolvimento de Sites.","https://br.linkedin.com/jobs/view/desenvolvedor-jr-full-stack-at-abler-vagas-4308147635?position=14&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=m8%2F9uwHaGsPIjp35GLI88w%3D%3D","linkedin"
"DESENVOLVEDOR FULL STACK","Paradigma Business Solutions Ltda","Brazil","Descrição


Redigir documentação técnica e manuais para garantir que o conhecimento sobre o sistema seja registrado e acessível a todos os membros da equipe;
Desenvolver novos componentes de software com a ação de escrever código, realizar testes e integrar os novos componentes ao sistema existente a fim de garantir que funcionem corretamente e cumpram os padrões de qualidade estabelecidos;
Modificar os componentes do software por meio de análise e identificação de problemas visando corrigir falhas e/ou atender alterações de sistemas e necessidades novas;
Proceder a codificação dos programas de computador a partir da necessidade descrita na especificação para garantir que o software atenda aos requisitos do cliente e funcione corretamente;
Realizar testes em condições operacionais simuladas, visando verificar se o programa executa corretamente dentro do especificado e com a performance adequada;
Modificar programas visando alterar o processamento, a codificação e demais elementos para corrigir falhas e/ou atender alterações de sistemas e necessidades novas;
Demais atividades correlatadas com a função.


Requisitos Técnicos


Lógica de Programação
MS SQL Server
Plataforma WEB
Microsoft DOTNET
Microsoft .NET MVC
Java Script
UML
Desenvolvimento ágil
Suporte de Software
Banco de dados relacional
Jquery
HTML/CSS/Bootstrap
XML/JSON
Programação Orientada a objeto POO
Web Services SOAP / API Rest
Análise de Dados
Segurança da Informação
IA


A vaga aceita trabalho remoto?

Sim","https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-at-paradigma-business-solutions-ltda-4317527109?position=15&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=V87dtOj1Q%2FYCFQ3PU1sxyg%3D%3D","linkedin"
"Desenvolvedor(a) Júnior (Full Stack)","Rockfeller Language Center","Balneário Camboriú, Santa Catarina, Brazil","A Rockfeller Franchising está em busca de um(a) Desenvolvedor(a) Júnior para integrar nosso time de tecnologia.

Se você tem paixão por criar soluções sólidas e inteligentes, gosta de atuar tanto no front quanto no back-end, e utiliza ferramentas de IA para acelerar o desenvolvimento, essa é a oportunidade perfeita para você.

Queremos alguém com base técnica consistente, perfil proativo e desejo de crescimento, que queira deixar sua marca desenvolvendo as plataformas que impulsionam a nossa rede de franquias.

Quem Somos?

Somos uma franqueadora de escolas de idiomas com mais de 100 unidades espalhadas pelo país. Nosso propósito é ser ponte para os sonhos e para a integração das pessoas no mundo, tudo isso por meio de uma rede conectada e alinhada. Integrar o nosso time com os melhores profissionais é essencial! Somos Rockers comprometidos em fazer a diferença por meio de um ensino de excelência e conduzimos pessoas a serem protagonistas da própria história.

Suas Principais Responsabilidades:


Desenvolver e manter aplicações web (PHP, React, Next.js);
Projetar, desenvolver e documentar APIs RESTful para consumo interno e integração com parceiros.
Colaborar na modelagem e manutenção de bancos de dados relacionais e não relacionais.
Utilizar ativamente ferramentas de IA (como Cursor, Codex, MCP) para otimizar o ciclo de desenvolvimento, gerar código e depurar.
Participar da análise de requisitos e da definição de soluções técnicas, aplicando conceitos básicos de arquitetura de software.


Requisitos Técnicos Essenciais:

Formação:

Cursando ou concluído o Ensino Superior em Sistemas de Informação, Análise e Desenvolvimento de Sistemas ou áreas correlatas.

Experiência:

Experiência prévia comprovada em desenvolvimento de software (estágios, projetos ou experiência profissional).

Linguagens e Stack:


Back-End: Domínio em PHP.
Front-End: Conhecimento em JavaScript, React e Next.js.
APIs: Vivência no desenvolvimento e consumo de APIs RESTful.
Banco de Dados: Experiência com bancos relacionais (MySQL, PostgreSQL) e noções de bancos não relacionais (MongoDB).
Desenvolvimento Assistido por IA: Familiaridade com ferramentas de IA voltadas ao desenvolvimento, como Cursor, GitHub Copilot (Codex), Claude Code ou MCP.
Arquitetura: Conhecimento básico em arquitetura de software, como MVC, microsserviços e padrões de design.
Infraestrutura: Noções de ambientes em nuvem (Cloud) e práticas de deploy.


O que oferecemos:


Plano de Saúde Unimed Litoral: disponível após 90 dias, sem mensalidade para o titular e coparticipação de 50% nos atendimentos. Dependentes com mensalidade fixa e sem coparticipação.
Curso de Inglês Rockfeller: gratuito após 6 meses na empresa.
Kit Maternidade/Paternidade: um presente especial para momentos únicos.
Endomarketing e Datas Comemorativas: celebramos aniversários, Páscoa, Festa Junina, Natal e muito mais com carinho.
Ambiente acolhedor e colaborativo: respeito, leveza e desenvolvimento no dia a dia.
Projetos com propósito: você ajuda a construir o futuro da Rockfeller.
Estacionamento disponível.


Inscreva-se agora e venha construir sua história com a Rockfeller!","https://br.linkedin.com/jobs/view/desenvolvedor-a-j%C3%BAnior-full-stack-at-rockfeller-language-center-4335480617?position=16&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=mpnNuQ1m4nZGHuloHZsMxQ%3D%3D","linkedin"
"Desenvolvedor Full-Stack","Sipal | Agronegócio","Curitiba, Paraná, Brazil","Missão do Cargo

Desenvolver e integrar soluções inovadoras de Inteligência Artificial e automação, utilizando

plataformas como LangFlow e a stack de desenvolvimento Full Stack (NodeJS/React), para

otimizar processos de negócio e impulsionar a transformação digital da companhia, atuando

desde a concepção e levantamento de requisitos até a implementação e manutenção.

Responsabilidades


Desenvolver e implementar fluxos de automação e agentes de IA utilizando a plataforma


low-code LangFlow e plataformas semelhantes;


Aplicar técnicas de engenharia de prompt e engenharia de contexto para projetar,


criar e otimizar interações com modelos de linguagem (LLMs), garantindo respostas

precisas e relevantes;


Desenvolver e manter aplicações back-end com NodeJS e front-end com ReactJS e


NextJS;


Realizar customizações em plataformas de inteligência artificial corporativa;
Desenvolver e manter scripts e automações em Python e NodeJS;
Integrar os fluxos de IA com outros sistemas corporativos por meio de APIs;
Desenvolver e manter soluções utilizando bases de dados relacionais, NoSQL e vetoriais;
Colaborar com as áreas de negócio para analisar processos, levantar requisitos e


traduzi-los em soluções técnicas;


Realizar testes contínuos para garantir a qualidade e a performance das soluções;
Manter-se atualizado sobre novas tendências e ferramentas em IA e automação;
Elaborar documentação técnica das soluções desenvolvidas.


Cidade: Curitiba - Paraná","https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-at-sipal-agroneg%C3%B3cio-4298278506?position=17&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=ibpPTjjbcC2I3z8jw68btw%3D%3D","linkedin"
"Desenvolvedor Full Stack Jr.","Pabum RH","Curitiba, Paraná, Brazil","DESCRIÇÃO

Buscamos um(a) Desenvolvedor(a) Júnior para atuar no desenvolvimento de aplicações web modernas, com integração a bancos de dados e recursos de Inteligência Artificial. A pessoa ideal é curiosa, proativa, com sede de aprendizado e disposta a crescer rapidamente dentro da equipe.

Responsabilidades


Desenvolver e manter aplicações web responsivas e funcionais.
Criar, otimizar e consultar bancos de dados relacionais (MySQL, PostgreSQL ou similares).
Apoiar na implementação de recursos de IA, como chatbots, análise preditiva e processamento de dados.
Colaborar com a equipe para integrar sistemas e automatizar processos.
Garantir boas práticas de código, segurança e desempenho.


Requisitos


Conhecimento básico em HTML, CSS, JavaScript e pelo menos um framework (React, Vue ou Angular).
Noções de backend (Python, Node.js ou PHP).
Conhecimento em modelagem e consultas SQL.
Noções de APIs e integração de serviços.
Interesse ou experiência inicial com IA (OpenAI, TensorFlow, scikit-learn ou similares).
Vontade de aprender novas tecnologias e metodologias ágeis.


DiferenciaisREQUISITOS


Experiência com Git/GitHub.
Projetos pessoais ou acadêmicos envolvendo IA ou automação.
Conhecimento básico em cloud (AWS, Azure ou GCP)
Local de trabalho: Curitiba, PR
Regime de contratação de tipo: Efetivo – CLT
Jornada: Período Integral
Área e especialização profissional: Informática, TI, Telecomunicações - Programador / Desenvolvedor
Nível hierárquico: Especialista


Escolaridade Mínima: Ensino Superior","https://br.linkedin.com/jobs/view/desenvolvedor-full-stack-jr-at-pabum-rh-4286953837?position=18&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=xLUHy0W4%2F4ypOinwrx3KZQ%3D%3D","linkedin"
"Desenvolvedor(a) Full-stack","Donc","Brazil","Se você é uma pessoa curiosa com vontade de aprender e possui experiência com desenvolvimento de apps mobile e sistemas web, temos uma oportunidade para você.

Somos uma boutique de programação com 8 anos de existência e responsáveis pela tecnologia de diversas empresas interessantes e inovadoras.

Mais do que um emprego, oferecemos uma mudança de vida.

Você trabalhará com ASP.NET C# (WebForms), SQL-SERVER, Xamarin (C#), HTML + Javascript, XML + JSON e com foco em desenvolver e manter apps ios e android e sistemas web.

Estamos sempre buscando evoluir e agregar novas tecnologias então essa lista acima pode mudar, mas fique tranquilo que - se necessário - mudaremos todos juntos. :)

Trabalho remoto


Análise e Desenvolvimento.Net: ASP.Net, C#
Frameworks Front-end: JavaScript, JQuery
Banco de Dados: SQL Server
Noções de UX
Desenvolvimento em Android / IOS / Xamarin é um diferencial


Requisitos


Análise e Desenvolvimento Mobile: Android / iOs
Elaborar soluções para problemas diversos junto com a equipe de produto e as demais áreas da empresa;
Focar 100% em criar uma experiência única para nossos usuários;
Desenvolver interfaces fáceis de usar, utilizando as melhores práticas do mercado;


A vaga aceita trabalho remoto?

Sim","https://br.linkedin.com/jobs/view/desenvolvedor-a-full-stack-at-donc-4174475717?position=19&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=rChlzNYKQX2XtA5zMxFpNA%3D%3D","linkedin"
"Estagiário de Desenvolvimento Full-stack Jr","abler Vagas","Bauru, São Paulo, Brazil","Candidate-se rapidamente pelo email: vaga-306941@vagas.abler.in

Nível: Estagiário

Cursos de: Análise e desenvolvimento de sistemas,Entre outros,Teconoligia da Informação

Escolaridade: Graduação - Análise e desenvolvimento de sistemas,Entre outros,Teconoligia da Informação - Cursando

Tipo de contrato: PJ

Jornada de trabalho: Horário a definir

Responsabilidades Da Posição

Manutenção de Websites (Front-end): Essa será sua atividade principal, estará constantemente realizando ajustes, correções e atualizações em interfaces de usuário.

Auxílio Ao Cliente e Equipe


Suporte: Prestar auxílio com e-mails e painéis relacionados à gestão de conteúdo ou configurações de sites.
Inserção de Banners: Responsável por adicionar e gerenciar banners nos websites.
Manutenção Geral de Projetos: Participar de outras manutenções necessárias nos projetos, que podem envolver tanto o Front-end quanto demandas menores de Back-end.


Requisitos Obrigatórios Para a Posição

Conhecimento intermediário em HTML, CSS e JavaScript.

Conhecimento em outras linguagens será um diferencial.

Sobre a Empresa

Agência de Marketing e desenvolvimento de sites.","https://br.linkedin.com/jobs/view/estagi%C3%A1rio-de-desenvolvimento-full-stack-jr-at-abler-vagas-4261305178?position=20&pageNum=0&refId=lrhMu%2FTnGMHddrUnZe0%2B3w%3D%3D&trackingId=1cuMg2xmiBBbZL5YiawZFA%3D%3D","linkedin"
